Temp,Humidity,Spotted
51.98128822523405,98.50877357155373,0
46.93976508832294,101.02672456030865,0
49.98498492618994,97.56657213048499,0
50.93656557251871,101.61441361483281,1
51.43486904984935,100.686248553472,0
50.69154313661856,103.82949806703348,1
50.692491489089186,100.12201182959991,1
54.46702495229013,103.43984323973815,1
49.169801911442605,101.47424927428715,0
47.94624238783159,102.75994621753358,0
51.98407941580417,98.71106273797348,0
53.648993887564885,102.60319848780262,1
53.294178655201264,97.05006596544654,0
51.32371063025115,99.28940313055247,0
52.783361745644434,102.06250723761013,1
50.508700256177136,98.7057984381522,1
49.80238507877271,100.45401689917468,0
49.43216616764041,100.08771621724492,1
54.89436996514226,105.94010146955787,1
53.804480877812935,97.77551389248488,0
46.5482864771047,105.54612467712593,0
49.09757515480742,101.9619448965587,1
49.897762620432495,102.77845559995228,1
50.319880068254015,106.30294377359336,0
50.62277180877093,102.54068417241862,0
49.76975352287764,98.27980856906588,0
54.479121001208235,93.94295246218044,0
54.37081525511142,105.7015204187861,1
49.815706869656566,98.65061630940296,1
53.9899699461936,98.59623353412327,1
50.471074632567586,100.9841787924142,1
54.65117479549044,105.46734699433172,1
53.00113695778022,102.76008965201774,1
42.46110593836768,104.92815591794063,0
49.096794341902275,101.18413022392144,0
49.288230681667734,101.80788109292799,0
51.449779449172,96.88027226627277,0
46.33905274150103,97.99492304221161,1
50.91815188841496,99.56686567067175,1
57.180031022990924,92.5935043667566,0
56.20322509941928,97.83729857108344,0
51.27228183885802,100.93745132442618,1
47.22345559743597,102.86738703362857,0
53.52406824208727,107.05007651498336,1
48.451812393502166,100.89569482573162,0
48.62513827389017,100.63726634525683,0
47.566623846444344,98.94434912319645,1
52.97053287124785,103.37501644744063,1
52.967126040992284,102.65410675547622,1
47.537170242549976,100.6556333067215,1
48.083928503927794,100.3562128576767,0
50.84703479913003,102.22919139224126,0
49.63954637169927,101.92809738599684,1
45.12513282736603,96.1395499591431,1
48.49275677459968,96.0377617022339,1
54.52695212588593,105.67064767889238,1
51.38249067944024,97.65974009182322,0
50.342364289890156,98.04711073354017,1
49.638159099007034,96.14060002369311,1
51.942039800492864,96.73906322589808,0
53.69558469346819,94.51530255017283,0
52.35584760672239,100.48897857646072,0
51.37227112401259,103.83416446438706,1
49.53804529837356,103.63517667318904,1
53.606075834542644,95.81732818368651,0
47.22705026384832,99.57519096684604,1
47.75233582522776,101.46646441061053,1
50.735262487031335,99.65652588026654,0
47.28626239393072,101.66033581499485,1
49.02368568552814,99.97576820449841,1
47.180238025483604,96.89463157178098,1
45.402410477696215,92.3226804247567,1
55.45770123168859,102.06412587280357,1
50.675680005363866,100.98497994455478,0
55.20197481788391,95.72147092844129,0
47.89729144342891,94.90190230848677,1
45.49598145585249,102.9610391754936,0
47.71263543768,103.69230323999844,0
52.940253482554276,94.70506951142522,0
53.203615709447845,100.08022097050424,0
53.293935960641335,99.23791211330526,0
46.84513344496683,106.19761520788137,0
51.73442606219122,102.74111123775452,1
49.796013334025126,99.95478965664148,1
53.15138780121137,99.66747040881249,0
44.96011623538949,106.41074033003012,0
51.95768090440536,103.71283727318553,1
62.23754442924894,113.57864434826583,1
53.499779893545465,102.8743982413143,1
47.18997882458666,100.45409367741966,0
47.6973725273956,102.58102330241363,0
49.454144122301685,100.96293716255619,0
48.82958526552037,99.09748959548972,1
51.930871574698614,103.6609561143534,1
48.03363065653989,104.22838421507622,0
48.84289190280322,105.36152548599001,0
52.56173824684973,96.44704201188192,0
46.632553266962276,95.36327447583307,1
48.279109368790344,102.59449587569561,0
51.614353618190975,101.81567121849929,1
55.90674734340926,92.60787580051802,0
49.13225614226623,96.7730286349032,1
45.863447585984986,103.86096074451089,0
50.06827212157597,99.77946362480003,0
54.52894063155999,96.13754912364988,0
57.66958536111752,92.11907758630996,0
49.58081779092342,98.43456157838774,0
51.097025130058256,100.90867693351092,1
50.446739248139615,97.93384829934105,0
51.20643337712562,97.61080028439538,0
43.36046808187875,95.00405631796453,1
51.07005898834031,99.02153078142936,1
47.985783953919686,100.12073282371769,1
50.707850587476464,102.525195929487,1
49.226880495980296,97.25985453802525,1
49.294300688334616,99.84871621979075,1
52.72557109893956,97.91692729116828,1
43.87265682996057,106.44792798419336,0
49.67960675123304,98.57169554068443,0
54.60971296418663,106.88058646163266,1
47.579087813575235,102.84638144367335,0
54.72117761302791,102.56577573618085,1
50.63738209271805,101.12515043603773,1
52.25662818018578,99.90392445925373,0
50.53813788764333,102.41555145352908,0
50.48583483593862,99.27436634668256,0
49.550464283368576,99.14841687698105,1
49.25640637823231,97.72013529939598,1
47.809715054816444,102.84951349686345,0
53.67351443491576,105.43482695615157,1
43.3875598827934,106.73169745855394,0
47.800029932788526,97.13759819122353,1
55.093729741440185,98.77979101221175,1
47.7819075894123,99.53863169163625,1
53.087986613634946,99.0976836592577,0
43.58579643672913,106.39454750386122,0
57.106773119864144,104.58835597727742,1
56.58176830088646,98.89084202481945,0
51.50447541967842,101.16675404638842,1
45.14365630489605,95.0843858336225,1
52.204618320150445,99.88029619527697,1
47.57671639322058,98.29917873344824,1
52.421395299660134,101.17960986615277,1
49.951297853376474,100.8649253381104,0
44.12826085007818,98.35761041218935,1
45.65145616155787,97.61676337351135,1
49.594612428203455,99.59370261159425,1
48.09997194244095,100.14880533340542,0
47.80885561962158,97.77502366614333,1
49.71968258274592,98.41150079732134,1
50.02004426231634,99.27925154489185,0
53.19166945853719,100.34156084893432,0
54.86607900534792,103.20027708725735,1
51.03114479053669,95.23606335139905,0
49.75680379111635,100.06466270839492,0
46.08538465415416,97.62462693827781,1
50.233900442601275,97.83148610016524,1
51.23919809467492,103.81492067329401,1
44.293810166097025,96.55996426982851,1
56.26796583227191,101.90150941816523,1
51.14041112381153,100.7044467216593,1
48.93607853974437,102.00659642512046,1
50.80935197618751,99.89156059282674,1
47.05173067885854,95.46712686600965,1
48.757969660203166,101.62015137604135,0
50.333771119773814,101.63020544080261,1
50.20042888657451,100.17410330857183,0
52.27285466350516,94.47473446272919,0
50.73635619082019,101.72079277556531,1
55.88038771098635,97.65130986398522,0
50.45197358325205,92.75299765577401,0
44.97292232965294,97.4763744920415,1
53.5925840263,98.45569310148204,0
44.35907672183445,102.4207950307948,0
44.13830122064399,108.58882350298144,0
47.632990853050686,99.12482953100714,0
49.56156531083663,100.56037746507211,1
49.63787651744763,101.51925095397735,1
49.52304997399527,100.45229577102381,1
46.36197388634752,98.20427581684362,1
53.66285043388116,96.04343641528344,0
49.26594103421847,101.07515137088262,1
45.87178908861617,103.92516559518532,0
50.425426854111635,99.02324199347188,0
51.27539166217272,97.54004683872466,0
48.080077810444514,100.30705494378374,0
51.080859885186165,100.92493818775435,1
50.29737437844314,99.96214543648301,0
45.97219321935883,96.19124586807322,1
54.78201021197805,93.23681239296741,0
49.698384698003714,95.64700418846513,0
50.211908398659304,98.30623865784709,0
51.14417990940503,96.35178414766818,0
46.38027067930982,103.57044236824903,0
46.58615377030077,102.42083104816226,0
48.03786573024411,104.86577048395678,0
50.11414430311938,102.02819369491576,0
52.93230414200436,95.66650815794539,0
47.69497462363552,101.64664470693124,1
49.79481817303388,101.38103386208762,0
47.92119225950175,99.29807855127825,1
48.484453680514314,99.89297659093428,1
46.80348355985295,103.59134517602594,0
48.72463356016189,103.08542558932767,0
54.132228829203704,103.79828327542435,1
54.309544640478016,100.87331166270714,1
51.04338349811962,99.83502677461094,0
46.18894682473851,103.04023844713177,0
44.86965815199518,105.51845182858938,0
50.48421124705473,101.74997744181728,1
52.18704434328113,99.46627514090854,0
49.75685805013612,101.59533440567247,0
50.559237471501184,98.73395286679548,0
51.9672012564915,98.95861682360385,0
50.4944135870517,98.14975715730736,1
45.85922937089124,101.36991654858471,0
49.28901871658754,100.67706624874504,0
53.277221311267745,98.38826680581556,0
47.12866584124964,100.75155416225351,0
50.593103259183586,97.17612776219194,1
51.12034543306186,101.46739725273657,0
51.35064215709514,100.30368250574854,0
46.04623958406921,105.41209526886595,0
51.75046356504655,101.66366384137625,1
50.22164340051303,99.12654334721529,0
48.139716821402274,102.73255677130568,0
52.34574672614078,100.80237547922466,0
51.97770327541447,104.749949487609,1
54.45160902078706,94.34521845140847,0
48.412506254068965,102.81110606581302,0
48.15669358315002,102.52184667701725,0
47.04283772473472,99.3055853696454,1
48.23960608167085,99.11543473328864,0
50.19542272739474,100.06119799877897,1
47.77851528795957,101.02090385869624,0
46.57598843734197,104.31960542227588,0
51.4475363474293,98.55636941911257,1
47.77458352128689,96.11556912273207,1
49.016562834487765,98.21493831243966,1
50.87492722271112,101.5003125339498,0
54.196926636439514,99.76509461476174,1
53.954013323346054,104.9697756393215,1
53.3089206957025,97.35017515565059,0
42.954267651138274,104.70736797720659,0
55.81867172056292,98.17790216474326,0
52.67407013870006,100.76702968177943,1
50.74869092587102,100.31941165058224,0
54.16091356933313,98.82435375870779,0
52.51539107162487,102.25661177030784,1
45.386058714882985,108.6676884905343,0
47.34213584040081,101.40209761209199,0
47.85904850034733,105.98567746889587,0
47.48882781004369,98.46078402930404,1
52.32501902715857,99.23535043586485,0
49.14753711282592,98.56744080238903,1
45.37031910196097,97.1628885312507,1
47.559965559818274,101.0440146555927,0
52.8655138413686,99.21087679027401,1
46.74521225115885,94.61080347449845,1
49.97713166984193,99.81767740619698,0
53.14848152548542,103.24224017496644,1
50.598822834300805,98.5882592542031,1
51.29975202951095,99.31186417311105,0
51.365236040911306,97.42483795970821,0
57.20195994362248,94.51743941154298,0
52.96674788481845,98.41134108481003,0
51.06181077016612,98.57237463683036,0
53.30526414918577,97.58185692187622,0
42.08310253138225,108.68659099625545,0
58.360283415690766,94.88180116884125,0
49.572540135920676,101.67512025550275,1
51.020719676460814,101.17030611861685,1
46.17717233182986,102.54576335823798,0
49.01590142822964,101.61512823687902,1
46.79429949116068,96.31070696665397,1
41.90817418506981,109.53004887229676,0
50.94905788796276,100.4493474404486,0
51.4261590729424,97.96149509519411,1
47.656591303850476,104.36483472364708,0
52.08888610152366,97.15937543876586,0
51.50655462930301,97.16913118184259,1
48.49057969234019,101.8333260826012,1
50.30353891981737,97.47721535287276,0
45.4160205138342,98.49756981382887,1
44.53425429315676,98.58233680141801,1
47.576412583535834,102.24178991800567,0
54.16163613152775,96.40436288396604,0
47.623049029616475,100.64661318166675,0
46.60235475133262,97.67625618958162,1
53.67735746735602,98.83267629556859,0
49.73393427778818,99.86097468793436,0
49.686439505987174,98.90710536678796,0
47.41084232070905,100.68095283254561,0
53.629126302440646,102.18455354947328,1
51.21119662344036,100.42675291535834,0
51.71094636456031,100.75939412821334,1
48.52738343006179,100.24994520231154,1
52.074758995396046,95.37913457400472,0
53.17393184882947,96.20647817259979,0
48.69840028941665,98.19008663291862,0
50.65528884182581,99.64981101179654,0
47.32160755377387,96.6805372184657,1
57.75360045843413,107.96536668870388,1
49.53653189032156,102.43932791028958,0
47.26734549595922,99.6440647876922,0
54.85472079411931,102.04122608533523,1
47.12214698947799,101.55000041868803,0
54.41838719108722,97.80881676755006,0
51.83551938324128,102.21046700207549,1
49.41260660601795,98.04770900785108,0
45.981493076872106,98.2330101515839,1
51.63957361212909,101.39969236970754,1
53.93193855526511,95.77453886177838,0
49.98668126067146,99.3701618003903,1
56.52405830801506,106.0224531172114,1
46.64254599283442,97.0111335626014,1
50.54559721625333,100.7512759766051,0
46.841437191091465,98.0659372600029,1
48.582561793842494,98.3405495215184,1
48.57790893544806,100.28109420938128,0
49.78638839830656,100.7901666122028,1
53.64390097748416,101.81883494777259,1
52.077678147816,97.71145033457714,0
54.21885522763788,98.45935984217311,0
47.74021088215352,101.85906691415745,0
52.17622944061575,97.90271469279665,0
47.27738304493418,97.94162419503519,1
51.353264910768786,103.19935522597402,1
55.449465206585096,104.10385218632467,1
49.63506938812391,98.57115074119993,0
42.55498149567232,102.61928620097055,0
50.55191136867531,104.09629641563778,1
44.32945000754283,106.06007634193367,0
51.37191971783084,100.11446487729387,0
49.04808255848205,96.1291225536752,1
50.64715941149307,101.18664282542025,0
45.031735596525714,102.48755561359604,0
49.22772984338455,96.44618020276091,0
48.3482485740616,101.40468747492962,0
54.111068048672806,95.14077688731399,0
50.97728488783796,100.9776563885168,1
48.08989560831105,98.83536938445062,1
48.19700586894896,94.49395082164617,1
52.47035092893931,105.54607575683632,1
50.4155557614354,99.43820342972377,0
48.03902051924914,95.52373211730443,1
54.15343280574078,92.36867708617967,0
50.35023674831651,100.49307373665441,1
49.088991777047994,101.79000326818918,1
47.18564804695647,100.44643591317055,1
46.93921163149246,97.49551874678865,1
55.029170259747,98.53714162301922,0
53.0117153039081,98.04788159760461,1
45.637897065699455,105.83328220469141,0
51.19645473096818,100.09544643570065,1
48.75890288576998,99.2332412602794,0
46.033033644693674,95.36076919334674,1
49.71835091694217,99.63158588252017,1
52.21090195703502,98.16470315337958,0
51.49398918811837,99.45048342068785,0
49.755733309568086,100.64380495558333,0
47.75469990295007,99.35950901331621,1
49.06581284029291,99.26382876074335,0
51.905961012811474,97.244900817601,0
50.34831878905418,100.4124306841182,1
50.234551258913115,100.40040676933405,1
53.48011760892951,101.64020941494609,0
47.28097978941281,99.65839242662165,1
52.25272899486034,95.35694500644851,0
51.00779726675918,98.43309054996084,1
48.32732432009954,97.83179455624443,1
49.82062899350197,99.85856608038206,0
56.75574332806064,98.04721716809058,0
42.95464897128298,91.01274271865715,1
46.201994014001116,94.0698416410644,1
50.91534194647976,98.69716487143926,0
52.97477876669173,99.39627541583306,0
53.59767942742563,103.31202294430086,1
54.85657515325953,102.43584318030841,1
46.32016483275948,90.73096633743374,1
50.11459730295307,99.28902679983038,0
55.40502928161678,102.82792068143026,1
51.83686038133332,101.24212975679495,1
54.43022695246245,106.01363624532625,1
52.255986497283615,96.49505142024633,0
51.79456445268308,96.2999876449613,0
52.3792068162272,102.66165351777619,1
54.242663135891775,104.18700461800717,1
42.85447327434159,93.67346061285508,1
50.27699156545967,99.51079454615648,1
54.51002052439986,93.06889776878867,0
54.38390266419674,98.38580496113399,1
50.383380754913134,101.26568392406818,1
47.26631309804561,97.29728776067581,1
50.82580711653648,100.6491971206017,1
49.827336180306986,99.57473235738117,1
51.768444752571064,104.68783561437034,1
47.814596999094206,102.65652263311695,0
44.273688298629644,101.9157922375341,0
51.00448003090041,99.46393106437283,1
47.8966141739755,99.4689686991742,0
49.945831425041504,102.91902654087957,0
53.08635200778182,102.27425912243596,1
50.98189211786385,99.48259254939676,0
49.840736753523544,102.62065811660231,0
49.38391245129466,103.74532492715825,0
46.69627655178961,100.02454399431758,1
54.8181920974224,101.31337048256175,1
45.782694553469895,103.76284019754345,0
51.61642443512392,100.58119394080818,1
43.69749790453818,109.79672606598812,0
46.89373754895627,95.40800250906531,1
52.14395801013953,101.977004706355,1
50.75265410780952,97.22907834472554,0
51.44601954560256,96.92600635166528,0
49.562389950721965,99.12203350199528,1
49.53158174410628,102.15644427024444,1
55.25129488105058,93.1575292515871,0
51.94688270881167,97.791194108056,0
52.61717044984737,97.97558263096248,0
51.85984157784309,101.24285381200745,0
51.54037409688502,99.9408138430683,0
44.393875569694615,105.91108805474009,0
47.47003583946723,101.34091837276081,0
53.535387606976975,102.72356975266572,1
48.793919588484044,98.99086884301633,1
49.75861806885491,101.54628585673342,0
46.426200410339845,99.16126653262245,1
46.345754020527025,99.88663823512448,1
49.895842507984284,100.4842626542389,1
47.29113941212565,101.19462745795794,0
48.0576852563214,98.79880528084311,1
48.8955635890979,101.220403698157,1
46.559572658211465,93.22355781417885,1
49.369085222531794,100.48515831684023,0
53.63000127429263,97.60886733780538,0
45.772270973137985,95.08439805136128,1
45.215752765043874,96.65106832389493,1
44.555106229467206,104.8057716414645,0
50.794734474160194,98.95020174197444,0
45.634727198578304,105.43617421163452,0
47.3820591326729,95.98169330062039,1
47.613538579325585,97.2137264388959,1
49.13778985681631,100.26607955925769,1
47.3201505505358,102.77060417043762,0
49.08597821127997,100.80378018408352,1
51.95866054297595,100.8011790749368,1
52.95745413624971,102.88578377527561,1
49.08181920718693,97.81214738896698,1
46.77983057709215,100.5804836828615,0
56.160936398206175,101.94444915574039,1
47.451456961477916,101.92826461378365,0
59.66418729492994,105.74217741450636,1
52.682785137939256,100.86914064336078,0
47.943284771375566,100.18292909992378,1
46.989783914300354,100.8112945085271,1
52.248145028979984,99.82020836858293,0
54.00678745708798,105.35054645710721,1
51.47038658601747,98.5248369815683,0
44.13934416971642,93.85659057503572,1
51.93628469302635,99.41991745445914,1
49.555389872852096,100.71315598336136,0
45.873069452572196,95.60918389341845,1
49.06648032453096,99.00479792077577,1
52.40157595591404,99.7343450493945,0
51.30975574039563,100.7732608823384,1
52.42979274762409,101.76963561123239,1
49.17042153729776,97.65181598797558,0
49.891442160852215,98.42305987990329,1
48.73622462664236,101.9374902627289,0
49.628129610457535,98.0942135165128,1
55.74616009629013,104.80717557578787,1
46.13012310553386,99.40979489641721,1
51.31670230719748,100.18293461159739,1
50.43373849886717,100.05231324276046,0
56.27919048933464,103.79991785682698,1
52.938919346044194,95.09207113108981,0
48.538403614857735,98.8919098859956,1
52.78683069445077,101.79825832287015,1
48.80834931358224,98.23064780813124,0
48.41926660607773,103.14405627769332,0
51.02170285641534,98.15407819968436,0
45.642926816392816,94.83024818243557,1
52.986485386591454,98.57442023174917,0
53.868708358083886,97.05431179142839,0
50.6510449537985,100.14621629274474,1
50.740104817154425,99.35118482931051,1
48.90875474326903,96.41290652887722,1
49.786634842575786,98.21742728414273,0
48.078011252226766,102.98662346347739,0
48.11102379160672,99.41667025727,1
53.056239927079474,101.02268674102802,0
46.547399212512225,96.46763193938332,1
45.354257996718424,97.42644088554191,1
54.86059828633766,105.38420689410562,1
49.36103867573323,100.51724023341258,1
49.34740233120584,101.86257220303315,1
46.34291183172638,95.74634185664438,1
41.61865651248649,93.24129844116895,1
44.24039028303717,109.38697673405098,0
48.493731090484765,98.91667528635996,0
46.991963207854255,102.22115387594921,0
56.49767299734662,95.69490454126262,0
46.854910716536516,96.22702426027888,1
49.55674312865813,98.42033528140857,1
50.94432675364642,98.62233243652182,0
52.020883243693056,99.25527470247687,0
46.82906958024546,97.27840325853354,1
49.3625568036097,98.25189326459075,0
52.22236341436917,101.2232660755319,1
55.12493630257876,95.31621371908943,0
45.03068586000991,104.56395188213264,0
47.08970927818119,98.70625041484692,1
44.80628093398151,93.89040565068079,1
45.8434361174652,103.99330102422472,0
48.100577654932096,99.11712025188693,1
48.73010173860902,101.46664963947256,0
49.23458951474513,99.24076565666392,0
47.60435318814847,104.47669049604148,0
46.66599659906896,103.31827015667372,0
50.91302077304714,100.76961665119492,0
48.57225409531211,100.48903176411083,0
50.40758568206019,99.6558651044262,0
45.75347661183624,99.87707574174979,1
53.52150300955933,104.43209768874716,1
48.93133053780833,99.38753854106507,1
50.80681803777723,98.79319218596,1
52.037151555591635,102.34427748144829,1
51.24261559246827,99.09480428896916,0
44.63977872835933,96.71552972810477,1
48.833821625453126,101.06996258587321,1
